-0.96,0.03,-0.35
-0.96,0.03,-0.35
-0.96,0.02,-0.35
-0.96,0.03,-0.34
-0.95,0.03,-0.34
-0.95,0.03,-0.34
-0.95,0.03,-0.34
-0.96,0.02,-0.35
-0.96,0.02,-0.35
-0.96,0.02,-0.35
-0.96,0.02,-0.35
-0.96,0.03,-0.35
-0.95,0.03,-0.35
-0.95,0.03,-0.35
-0.96,0.02,-0.34
-0.96,0.02,-0.35
-0.95,0.02,-0.35
-0.96,0.02,-0.35
-0.96,0.02,-0.35
-0.96,0.03,-0.35
-0.95,0.03,-0.35
-0.95,0.03,-0.34
-0.95,0.02,-0.34
-0.95,0.02,-0.34
-0.96,0.02,-0.34
-0.96,0.02,-0.35
-0.96,0.02,-0.35
-0.96,0.03,-0.35
-0.95,0.03,-0.35
-0.96,0.03,-0.35
-0.95,0.03,-0.34
-0.95,0.02,-0.34
-0.95,0.02,-0.34
-0.96,0.02,-0.35
-0.96,0.03,-0.35
-0.96,0.03,-0.35
-0.96,0.03,-0.34
-0.96,0.03,-0.34
-0.96,0.03,-0.34
-0.95,0.04,-0.34
-0.96,0.03,-0.34
-0.95,0.03,-0.34
-0.96,0.04,-0.34
-0.96,0.04,-0.34
-0.96,0.04,-0.34
-0.96,0.04,-0.34
-0.95,0.03,-0.34
-0.96,0.03,-0.35
-0.96,0.03,-0.35
-0.96,0.04,-0.35
-0.96,0.04,-0.34
-0.96,0.03,-0.34
-0.96,0.03,-0.34
-0.96,0.03,-0.34
-0.97,0.03,-0.34
-0.96,0.02,-0.35
-0.96,0.02,-0.34
-0.96,0.03,-0.34
-0.96,0.04,-0.35
-0.96,0.04,-0.35
-0.96,0.03,-0.35
-0.96,0.03,-0.35
-0.96,0.03,-0.34
-0.96,0.04,-0.34
-0.97,0.04,-0.34
-0.96,0.04,-0.34
-0.96,0.03,-0.33
-0.96,0.02,-0.33
-0.96,0.02,-0.34
-0.96,0.02,-0.34
-0.95,0.02,-0.34
-0.95,0.03,-0.35
-0.95,0.03,-0.35
-0.96,0.03,-0.35
-0.96,0.02,-0.35
-0.96,0.02,-0.34
-0.96,0.02,-0.33
