Script started on Mon Aug 12 13:06:29 2019
[?1034hbash-3.2$ screen ${DEVICENAME} 115200
[?1049h[!p[?3;4l[4l>[4l[?1h=[0m(B[1;24r[H[2J[H[2J
ɱ)C)#)�)#)�
Ʉ)ɣ����)C�w'��)C)












 -,-,-
-0.98,0.07,-0.28
-0.98,0.07,-0.28
-0.98,0.07,-0.27
-0.98,0.07,-0.26
-0.99,0.05,-0.25
-0.98,0.02,-0.24
-0.98,0.01,-0.24
-0.99,0.01,-0.24
-0.99,0.02,-0.24
-0.99,0.03,-0.24
-0.98,0.02,-0.24
-0.99,0.02,-0.24
-0.98,0.01,-0.26
-0.97,0.02,-0.28
-0.97,0.03,-0.30
-0.97,0.04,-0.32
-0.97,0.05,-0.32
-0.97,0.05,-0.33
-0.97,0.06,-0.32
-0.97,0.07,-0.31
-0.96,0.08,-0.31
-0.96,0.08,-0.30
-0.97,0.09,-0.30
-0.97,0.09,-0.30
-0.97,0.10,-0.29
-0.97,0.11,-0.30
-0.96,0.11,-0.32
-0.95,0.13,-0.33
-0.96,0.12,-0.33
-0.96,0.12,-0.33
-0.96,0.12,-0.33
-0.96,0.12,-0.33
-0.96,0.12,-0.33
-0.97,0.13,-0.33
-0.97,0.13,-0.32
-0.97,0.13,-0.31
-0.97,0.13,-0.29
-0.96,0.14,-0.29
-0.96,0.14,-0.30
-0.96,0.13,-0.30
-0.96,0.12,-0.31
-0.96,0.10,-0.33
-0.96,0.08,-0.33
-0.96,0.09,-0.32
-0.96,0.10,-0.32
-0.96,0.11,-0.34
-0.96,0.10,-0.34
-0.96,0.09,-0.34
-0.97,0.09,-0.31
-0.97,0.10,-0.31
-0.96,0.11,-0.32
-0.96,0.11,-0.33
-0.96,0.10,-0.34
-0.96,0.11,-0.34
-0.96,0.11,-0.34
-0.96,0.11,-0.33
-0.95,0.11,-0.33
-0.95,0.10,-0.34
-0.95,0.08,-0.33
-0.96,0.07,-0.33
-0.96,0.08,-0.34
-0.96,0.10,-0.34
-0.97,0.11,-0.32
-0.96,0.12,-0.33
-0.96,0.12,-0.34
-0.96,0.12,-0.33
-0.96,0.12,-0.34
-0.96,0.11,-0.34
-0.95,0.11,-0.34
-0.96,0.09,-0.33
-0.96,0.08,-0.33
-0.96,0.07,-0.33
-0.96,0.05,-0.33
-0.96,0.06,-0.33
-0.96,0.07,-0.33
-0.95,0.08,-0.34
-0.95,0.07,-0.35
-0.96,0.07,-0.34
-0.96,0.08,-0.33
-0.95,0.09,-0.33
-0.95,0.09,-0.34
-0.96,0.08,-0.34
-0.96,0.08,-0.34
-0.96,0.09,-0.33
-0.95,0.12,-0.33
-0.96,0.13,-0.31
-0.96,0.13,-0.36
-0.96,0.13,-0.36
-0.96,0.16,-0.35
-0.96,0.19,-0.33
-0.94,0.18,-0.32
-0.94,0.13,-0.31
-0.95,0.07,-0.30
-0.95,0.04,-0.29
-0.96,0.02,-0.31
-0.95,-0.01,-0.34
-0.96,-0.03,-0.38
-0.97,-0.05,-0.41
-0.98,-0.08,-0.42
-0.98,-0.12,-0.42
-0.99,-0.17,-0.43
-0.99,-0.20,-0.43
-1.00,-0.23,-0.43
-1.01,-0.24,-0.44
