Script started on Mon Jul 29 10:23:09 2019
[?1034hbash-3.2$ exitscreen ${DEVICENAME} 115200
[?1049h[!p[?3;4l[4l>[4l[?1h=[0m(B[1;74r[H[2J[H[2J
















-,-,-
-0.93,0.09,-0.36
-0.93,0.04,-0.34
-1.04,-0.01,-0.33
-1.04,-0.00,-0.40
-0.99,0.12,-0.37
-0.87,0.15,-0.24
-1.04,0.34,-0.43
-0.24,0.74,-0.37
-0.33,0.60,-0.13
-1.35,0.47,-0.09
-0.65,0.75,-0.25
-0.96,0.69,-0.35
-0.77,0.82,-0.44
-0.83,0.76,-0.49
-1.40,1.14,-1.07
-1.32,1.21,-0.86
-1.78,0.85,-0.48
-2.14,-0.52,-0.30
-1.27,1.50,-0.56
-0.01,0.89,-0.53
-0.07,0.31,-0.13
-0.07,-0.98,-0.31
0.27,-0.79,0.21
0.14,-0.32,-0.05
-0.13,-0.19,0.10
0.08,-0.23,-0.13
-0.10,0.11,-0.22
-0.15,0.30,-0.14
-0.34,-0.00,-0.11
-0.77,1.78,-0.21
-4.00,-4.00,-0.21
-3.07,0.33,-0.68
-1.88,1.40,-1.95
-0.37,0.83,-0.18
-0.18,0.76,-0.02
-0.79,0.87,-0.41
-0.87,0.71,-0.45
-0.78,0.51,-0.33
-0.79,0.38,-0.35
-0.78,0.14,-0.38
-0.94,-0.01,-0.34
-0.82,0.09,-0.21
-0.77,0.03,-0.20
-1.01,-0.07,-0.30
-1.05,0.03,-0.40
-1.05,0.07,-0.34
-1.02,0.04,-0.37
-0.94,0.14,-0.35
-0.96,0.07,-0.22
-0.96,-0.00,-0.30
-0.97,-0.01,-0.27
-1.02,-0.15,-0.20
-1.00,-0.09,-0.30
-0.99,-0.10,-0.27
-0.96,-0.11,-0.29
-0.97,0.03,-0.32
-1.00,-0.05,-0.27
-0.96,-0.03,-0.31


















 -,-,-
-0.99,0.23,-0.40
-0.93,0.33,-0.36
-0.95,0.37,-0.37
-0.99,0.34,-0.37
-0.91,0.34,-0.34
-0.91,0.31,-0.38
-0.93,0.24,-0.40
-0.93,0.21,-0.37
-0.93,0.19,-0.37
-0.96,0.14,-0.34
-0.94,0.08,-0.34
-0.93,0.06,-0.35
-0.96,0.05,-0.32
-0.95,0.07,-0.33
-0.95,0.05,-0.33
-0.95,0.01,-0.32
-0.97,-0.01,-0.30
-0.91,0.03,-0.36
-1.00,0.04,-0.35
-1.04,-0.14,-0.32
-0.87,-0.01,-0.45
-1.06,-0.15,-0.31
-0.93,0.25,-0.13
-0.77,0.17,-0.44
-1.32,0.32,-0.26
-0.70,0.45,-0.02
0.29,0.75,0.29
-0.76,0.86,-0.35
-1.21,0.84,-0.57
-0.64,0.86,-0.56
-1.46,1.11,-1.19
-1.45,1.24,-0.96
-1.18,1.26,-0.73
-2.67,-0.43,-0.33
-2.03,1.84,-1.34
0.04,-0.69,-0.21
-0.03,0.46,-0.08
-0.28,-0.53,-0.50
0.24,-0.73,0.35
0.06,-0.43,0.14
-0.07,-0.16,0.03
0.05,0.14,-0.27
0.01,0.16,-0.17
-0.06,0.08,-0.08
-0.16,-0.42,0.20
-0.25,0.09,0.29
-4.00,-0.06,-3.61
-1.49,1.52,-0.77
-1.73,2.24,-0.33
-1.52,0.50,-0.76
-0.78,0.82,-0.86
-0.88,0.57,-0.26
-0.77,0.44,-0.23
-0.82,0.12,-0.09
-0.87,0.04,-0.29
-0.82,-0.01,-0.46
-0.99,-0.36,-0.25
-1.02,-0.23,-0.31
-0.95,-0.14,-0.45
-0.96,-0.17,-0.28
